timestamp,price
1783688406,0.9475
1783692006,0.9475
1783695608,0.9475
1783699207,0.9475
1783702806,0.9475
1783706408,0.9475
1783710006,0.9475
1783713607,0.9475
1783717208,0.9475
1783724423,0.9475
1783728010,0.947
1783731606,0.9465
1783735207,0.9465
1783738807,0.9465
1783742408,0.9465
1783746007,0.9465
1783749613,0.9465
1783753207,0.9465
1783756807,0.9465
1783760407,0.9465
1783764006,0.9465
1783767606,0.9465
1783771210,0.9465
1783774806,0.9465
1783778407,0.9465
1783782008,0.9465
1783785606,0.9465
1783789212,0.9465
1783792809,0.9465
1783796408,0.9465
1783800009,0.9465
1783803609,0.9465
1783807205,0.9465
1783810806,0.9465
1783814423,0.9465
1783818006,0.9465
1783821607,0.9465
1783825208,0.9465
1783828806,0.9465
1783832405,0.9465
1783836007,0.9465
1783839615,0.9465
1783843205,0.9465
1783846807,0.9465
1783850407,0.9465
1783854020,0.9465
1783857612,0.9465
1783861207,0.9465
1783864808,0.9465
1783868408,0.9465
1783872006,0.9465
1783875607,0.9355
1783879209,0.9355
1783882810,0.9355
1783886407,0.9355
1783890009,0.9355
1783893615,0.9355
1783897206,0.9355
1783900812,0.9355
1783904408,0.9355
1783908005,0.9355
1783911607,0.9355
1783915209,0.9355
1783918810,0.9355
1783922410,0.9355
1783926010,0.9355
1783929608,0.9355
1783933209,0.9355
1783936806,0.9355
1783940407,0.9355
1783944012,0.9355
1783947606,0.9355
1783951220,0.9355
1783954826,0.9355
1783958406,0.9355
1783962015,0.9355
1783965609,0.9355
1783969208,0.9355
1783972809,0.9355
1783976409,0.9355
1783980007,0.9355
1783983607,0.9355
1783987210,0.9355
1783990805,0.9355
1783994405,0.9355
1783998010,0.935
1784001606,0.9345
1784005206,0.9345
1784008810,0.9345
1784012413,0.9345
1784016006,0.9345
1784019608,0.937
1784023208,0.937
1784026807,0.937
1784030416,0.937
1784034009,0.937
1784037613,0.937
1784041211,0.937
1784044814,0.937
1784048430,0.937
1784052020,0.937
1784055609,0.937
1784059209,0.937
1784062810,0.937
1784066407,0.937
1784070008,0.937
1784073617,0.937
1784077209,0.937
1784080811,0.937
1784084415,0.937
1784088008,0.937
1784091623,0.9385
1784095214,0.9385
1784098825,0.9385
1784102424,0.9385
1784106011,0.9385
1784109607,0.938
1784113210,0.9385
1784116828,0.9385
1784120408,0.938
1784124009,0.9385
1784127615,0.9385
1784131208,0.9385
1784134811,0.9385
1784138415,0.9385
1784142011,0.939
1784145609,0.939
1784149212,0.939
1784152807,0.939
1784156408,0.939
1784160015,0.939
1784163606,0.939
1784167206,0.939
1784170813,0.939
1784174408,0.939
1784178008,0.939
1784181634,0.939
1784185211,0.939
1784188806,0.939
1784192413,0.939
1784196009,0.939
1784199609,0.939
1784203212,0.939
1784206809,0.939
1784210408,0.9395
1784214013,0.9395
1784217607,0.9395
1784221209,0.9395
1784224825,0.9395
1784228409,0.9395
1784232010,0.9395
1784235612,0.9395
1784239209,0.9395
1784242811,0.9395
1784246416,0.9395
1784250007,0.9395
1784253610,0.9395
1784257214,0.9395
1784260812,0.9395
1784264413,0.9395
1784268020,0.9395
1784271606,0.9395
1784275207,0.9395
1784278811,0.9395
1784282415,0.94
1784286009,0.94
1784289618,0.9405
1784293209,0.9405
1784296810,0.9405
1784300413,0.9405
1784304025,0.9405
1784307616,0.9405
1784311232,0.9405
1784314810,0.9405
1784318410,0.94
1784322012,0.9405
1784325612,0.941
1784329211,0.941
1784332812,0.941
1784336407,0.941
1784340008,0.941
1784343612,0.941
1784347212,0.941
1784350809,0.941
1784354413,0.941
1784358014,0.941
1784361608,0.941
1784365217,0.941
1784368809,0.941
1784372413,0.941
1784376028,0.941
1784379611,0.941
1784383211,0.941
1784386823,0.941
1784390411,0.941
1784394021,0.941
1784397616,0.941
1784401209,0.941
1784404816,0.941
1784408419,0.941
1784412013,0.941
1784415614,0.941
1784419223,0.941
1784422810,0.941
1784426409,0.941
1784430016,0.941
1784433612,0.941
1784437212,0.941
1784440824,0.941
1784444414,0.941
1784448013,0.941
1784451619,0.941
1784455215,0.941
1784458812,0.941
1784462415,0.941
1784466011,0.941
1784469615,0.941
1784473213,0.941
1784476831,0.941
1784480422,0.941
1784484014,0.941
1784487614,0.941
1784491214,0.941
1784494827,0.941
1784498413,0.941
1784502010,0.941
1784505628,0.941
1784509210,0.941
1784512810,0.941
1784516415,0.941
1784520010,0.941
1784523623,0.941
1784527218,0.941
1784530812,0.941
1784534407,0.941
1784538017,0.941
1784541607,0.941
1784545210,0.941
1784548813,0.941
1784552411,0.941
1784556007,0.941
1784559619,0.941
1784563212,0.941
1784566826,0.941
1784570416,0.941
1784574011,0.941
1784577627,0.941
1784581216,0.941
1784584807,0.941
1784588408,0.941
1784592016,0.941
1784595615,0.941
1784599215,0.941
1784602816,0.941
1784606423,0.941
1784610011,0.941
1784613619,0.941
1784617218,0.941
1784620812,0.941
1784624415,0.941
1784628012,0.941
1784631611,0.941
1784635221,0.941
1784638813,0.941
1784642411,0.941
1784646039,0.941
1784649616,0.941
1784653211,0.941
1784656834,0.941
1784660407,0.941
1784664008,0.941
1784667633,0.941
1784671211,0.941
1784674822,0.941
1784678412,0.941
1784682007,0.941
1784685608,0.941
1784689212,0.941
1784692812,0.941
1784696407,0.941
1784700029,0.941
1784703612,0.941
1784707207,0.941
1784710815,0.941
1784714407,0.941
1784718007,0.941
1784721618,0.941
1784725208,0.941
1784728806,0.941
1784732413,0.941
1784736008,0.941
1784739623,0.941
1784743217,0.941
1784746808,0.941
1784750410,0.941
1784754016,0.941
1784757616,0.941
1784761209,0.941
1784764821,0.941
1784768422,0.941
1784772010,0.941
1784775618,0.941
1784779213,0.941
1784782827,0.941
1784786434,0.941
1784790023,0.941
1784793610,0.941
1784797228,0.941
1784800823,0.941
1784804413,0.941
1784808036,0.941
1784811617,0.941
1784815217,0.941
1784818835,0.941
1784822416,0.941
1784826037,0.941
1784829636,0.941
1784833225,0.941
1784836821,0.941
1784840427,0.941
1784844020,0.941
1784847619,0.941
1784851231,0.941
1784854811,0.941
1784858415,0.941
1784862029,0.941
1784865619,0.941
1784869238,0.941
1784872841,0.941
1784876414,0.941
1784880019,0.941
1784883628,0.941
1784887226,0.941
1784890819,0.941
1784894450,0.941
1784898029,0.941
1784901626,0.941
1784905243,0.9395
1784908829,0.9395
1784912422,0.9395
1784916040,0.9395
