timestamp,price
1783688406,0.002
1783692006,0.002
1783695608,0.002
1783699207,0.002
1783702806,0.0025
1783706408,0.0025
1783710006,0.0025
1783713607,0.003
1783717208,0.003
1783724423,0.003
1783728010,0.003
1783731606,0.003
1783735207,0.003
1783738807,0.003
1783742408,0.003
1783746007,0.003
1783749614,0.003
1783753207,0.003
1783756807,0.0035
1783760407,0.0025
1783764006,0.0025
1783767606,0.0025
1783771210,0.0025
1783774806,0.0025
1783778407,0.0025
1783782008,0.0025
1783785606,0.0025
1783789212,0.0025
1783792809,0.0025
1783796408,0.0025
1783800009,0.0025
1783803609,0.0025
1783807205,0.0025
1783810806,0.0025
1783814423,0.0025
1783818006,0.0025
1783821607,0.0025
1783825208,0.0025
1783828806,0.0025
1783832405,0.0025
1783836008,0.0025
1783839615,0.0025
1783843205,0.0025
1783846807,0.0025
1783850407,0.0025
1783854020,0.0025
1783857612,0.0025
1783861207,0.0025
1783864808,0.0025
1783868408,0.0025
1783872006,0.0025
1783875607,0.0025
1783879209,0.0025
1783882810,0.0025
1783886407,0.0025
1783890010,0.0025
1783893615,0.0025
1783897206,0.0025
1783900813,0.0025
1783904408,0.0025
1783908005,0.0025
1783911607,0.0025
1783915209,0.0025
1783918810,0.003
1783922410,0.003
1783926012,0.003
1783929609,0.003
1783933209,0.003
1783936807,0.0025
1783940407,0.0025
1783944013,0.0025
1783947607,0.0025
1783951221,0.0025
1783954826,0.0025
1783958407,0.0025
1783962015,0.0025
1783965609,0.0025
1783969208,0.0025
1783972809,0.0025
1783976410,0.0025
1783980007,0.0025
1783983607,0.0025
1783987210,0.0025
1783990805,0.0025
1783994405,0.0025
1783998010,0.0025
1784001606,0.0025
1784005206,0.0025
1784008810,0.0025
1784012413,0.0025
1784016006,0.0025
1784019608,0.0025
1784023208,0.0025
1784026807,0.0025
1784030416,0.0025
1784034009,0.0025
1784037613,0.0025
1784041211,0.0025
1784044814,0.0025
1784048436,0.0025
1784052020,0.0025
1784055609,0.0025
1784059209,0.0025
1784062811,0.0025
1784066407,0.0025
1784070008,0.0025
1784073617,0.0025
1784077209,0.0025
1784080812,0.0025
1784084415,0.0025
1784088008,0.0025
1784091623,0.0025
1784095214,0.0025
1784098825,0.0025
1784102424,0.0025
1784106011,0.0065
1784109607,0.0065
1784113210,0.0035
1784116828,0.003
1784120409,0.003
1784124009,0.003
1784127615,0.0025
1784131208,0.0025
1784134818,0.0025
1784138416,0.0025
1784142011,0.0025
1784145610,0.0025
1784149212,0.0025
1784152807,0.0025
1784156408,0.0025
1784160015,0.0025
1784163606,0.0025
1784167206,0.0025
1784170813,0.0025
1784174408,0.0025
1784178009,0.0025
1784181635,0.0025
1784185211,0.0025
1784188806,0.0025
1784192413,0.0025
1784196010,0.0025
1784199609,0.0025
1784203212,0.0025
1784206810,0.0025
1784210408,0.0025
1784214015,0.0025
1784217607,0.0025
1784221209,0.0025
1784224825,0.0025
1784228409,0.0025
1784232010,0.0025
1784235612,0.0025
1784239209,0.0025
1784242811,0.0025
1784246416,0.0025
1784250007,0.0025
1784253611,0.0025
1784257215,0.0025
1784260813,0.0025
1784264414,0.0025
1784268020,0.0025
1784271606,0.0025
1784275207,0.003
1784278812,0.0035
1784282415,0.003
1784286010,0.0065
1784289618,0.0065
1784293209,0.0035
1784296811,0.0035
1784300414,0.0035
1784304025,0.0035
1784307616,0.0035
1784311232,0.0035
1784314810,0.0035
1784318410,0.0035
1784322013,0.0035
1784325612,0.0035
1784329211,0.0035
1784332812,0.0035
1784336407,0.0035
1784340008,0.0035
1784343612,0.0035
1784347212,0.0035
1784350809,0.0035
1784354414,0.0035
1784358014,0.003
1784361608,0.003
1784365217,0.003
1784368810,0.003
1784372414,0.003
1784376029,0.003
1784379611,0.003
1784383211,0.0035
1784386824,0.0035
1784390411,0.0035
1784394021,0.0035
1784397616,0.0035
1784401209,0.0035
1784404817,0.0035
1784408419,0.0035
1784412013,0.0035
1784415614,0.0035
1784419223,0.0035
1784422810,0.0035
1784426409,0.0035
1784430018,0.0035
1784433612,0.0035
1784437212,0.0035
1784440824,0.0035
1784444415,0.0035
1784448013,0.0035
1784451619,0.0035
1784455215,0.0035
1784458812,0.0035
1784462416,0.0035
1784466011,0.0035
1784469615,0.0035
1784473213,0.0035
1784476831,0.0035
1784480422,0.0035
1784484014,0.0035
1784487615,0.0035
1784491214,0.0035
1784494828,0.0035
1784498413,0.0035
1784502010,0.0035
1784505629,0.0035
1784509210,0.0035
1784512810,0.0035
1784516415,0.0035
1784520010,0.0035
1784523624,0.0035
1784527218,0.0035
1784530812,0.0035
1784534407,0.0035
1784538017,0.0035
1784541607,0.0035
1784545210,0.0035
1784548813,0.0035
1784552411,0.0035
1784556007,0.0035
1784559619,0.0035
1784563212,0.0035
1784566826,0.0035
1784570416,0.0035
1784574011,0.0035
1784577628,0.0035
1784581217,0.0035
1784584807,0.0035
1784588408,0.0035
1784592017,0.0035
1784595616,0.0035
1784599217,0.0035
1784602817,0.0035
1784606423,0.0035
1784610012,0.0035
1784613620,0.0035
1784617219,0.0035
1784620813,0.0035
1784624415,0.0035
1784628012,0.0035
1784631612,0.0035
1784635222,0.003
1784638815,0.003
1784642412,0.003
1784646042,0.003
1784649616,0.01
1784653211,0.003
1784656834,0.0025
1784660407,0.0025
1784664008,0.0025
1784667634,0.0025
1784671212,0.0025
1784674823,0.0025
1784678412,0.0025
1784682007,0.0025
1784685608,0.0025
1784689213,0.0025
1784692812,0.0025
1784696407,0.0025
1784700030,0.0025
1784703612,0.0025
1784707207,0.0025
1784710815,0.0025
1784714408,0.0025
1784718007,0.0025
1784721619,0.0025
1784725208,0.0025
1784728806,0.0025
1784732414,0.0025
1784736009,0.0025
1784739623,0.0025
1784743217,0.0025
1784746808,0.0025
1784750411,0.0025
1784754017,0.0025
1784757617,0.0025
1784761209,0.0025
1784764821,0.0025
1784768422,0.0025
1784772010,0.0025
1784775620,0.0025
1784779214,0.0025
1784782828,0.0025
1784786436,0.0025
1784790023,0.0025
1784793610,0.0015
1784797231,0.0015
1784800824,0.0015
1784804414,0.0015
1784808036,0.0015
1784811618,0.0015
1784815217,0.0015
1784818836,0.0015
1784822416,0.0015
1784826038,0.0015
1784829636,0.0015
1784833225,0.0015
1784836823,0.0015
1784840428,0.0015
1784844021,0.0015
1784847619,0.0015
1784851232,0.0015
1784854812,0.0015
